28051,37456,34.7
28053,48091,38.3
28055,49035,42.2
28057,56901,39.9
28059,69213,38.8
28061,53016,41
28063,39115,40.5
28065,47792,44
28067,59647,37.5
28069,42271,41.4
28071,74924,30.5
28073,80384,35.9
28075,61186,37.8
28077,55292,39.9
28079,53201,36.9
28081,67659,37.5
28083,48239,34
28085,60457,38.9
28087,65188,37.1
28089,100923,37.2
28091,49142,40.8
28093,58572,40.4
28095,57421,41.1
28097,53705,41.6
28099,51839,37.3
28101,53593,37
28103,48285,37
28105,59862,26.1
28107,53225,38.3
28109,61538,40.9
28111,59274,41.9
28113,44819,37.2
28115,58032,36.6
28117,50723,39.2
28119,36132,38.7
28121,81597,37.8
28123,59659,36.4
28125,47529,41.2
28127,61093,39.5
28129,61942,41.5
28131,62757,38.7
28133,47453,35.6
28135,48159,36.8
28137,64146,38.2
28139,51144,38.8
28141,49943,42.5
28143,52941,33.6
28145,58050,37.9
28147,50698,39.8
28149,63019,39.1
28151,49835,37.2
28153,60167,40.2
28155,54448,40.5
28157,41858,37.8
28159,57737,42.3
28161,49019,42.5
28163,53676,36.1
29001,59203,27.6
29003,73248,42.4
29005,64236,48.5
29007,61557,39.7
29009,64139,43.7
29011,64001,41.3
29013,67588,41.6
29015,56309,53.6
29017,53816,44
29019,75435,31.2
29021,66099,37.8
29023,53954,41.3
29025,59737,42.3
29027,68870,38.6
29029,71833,51.5
29031,72374,36.5
29033,62887,43.4
29035,56449,41.7
29037,84848,39.8
29039,53665,44.7
29041,60240,45.7
29043,74065,37.9
29045,65020,44
29047,88212,37.1
29049,72858,41
29051,75636,38.6
29053,63688,38.7
29055,54332,41.9
29057,55998,46.2
29059,62312,44
29061,64421,41.1
29063,63023,40.4
29065,54579,44.7
29067,51868,47.3
29069,52761,40
29071,75479,40.7
29073,68913,46.2
29075,61423,40.4
29077,63877,36
29079,57506,40.8
29081,52317,43.3
29083,63004,44.1
29085,43912,55
29087,60182,48.5
29089,64775,39.1
29091,52116,40.9
29093,51670,45.7
29095,74788,36.8
29097,62468,36.2
29099,78083,39.2
29101,66605,30.5
29103,56014,44.1
29105,58389,40.3
29107,72876,42.3
29109,58968,39.4
29111,57940,40.6
29113,74375,37.1
29115,59352,41.8
29117,59092,40
29119,54657,37.8
29121,53813,43.3
29123,59032,42.2
29125,62778,46
29127,61788,38.9
29129,57579,42.9
29131,64090,40.7
29133,50405,41.4
29135,67975,38
29137,56487,46.5
29139,57597,44.5
29141,54011,46
29143,50499,42
29145,72789,39.9
29147,58922,29.7
29149,43846,46.4
29151,74559,40.8
29153,42760,51.6
29155,50700,37.9
29157,66451,40.7
29159,60159,37.8
29161,62404,35.3
29163,60711,38.9
29165,101450,38.2
29167,60004,37.6
29169,64126,27.6
29171,56944,45.8
29173,67500,45
29175,57461,39.4
29177,74020,42.2
29179,53030,46.5
29181,46280,42.3
29183,102661,38.6
29185,51397,50.3
29186,75189,43.3
29187,58714,39.4
29189,100230,40.3
29195,58691,37.9
29197,53256,40.1
29199,73096,37.3
29201,61674,40
29203,43278,45.8
29205,57889,42.3
29207,53651,41.4
29209,68776,53.6
29211,57896,42.1
29213,58053,42.2
29215,50352,43.2
29217,60130,40.8
29219,76704,41
29221,54810,40.8
29223,45398,47.5
29225,64106,36.7
29227,59673,48.1
29229,48932,41.7
29510,64089,35.8
30001,64856,43
30003,63920,30.7
30005,51976,33.8
30007,75505,47.3
30009,71282,50.5
30011,64512,47.8
30013,69845,38.3
30015,57531,41.9
30017,70861,41.4
30019,74287,49.2
30021,72049,41
30023,54982,48.6
30025,80843,39.3
30027,67775,45.3
30029,76591,42.2
30031,90411,33.4
30033,65237,45.8
30035,49602,31.9
30037,62931,56.9
30039,74718,54.3
30041,59986,34.3
30043,83162,47.6
30045,61197,51.7
30047,63517,42.3
30049,81455,40.8
30051,84727,46.5
30053,58054,52.4
30055,68249,46.6
30057,71087,53
30059,59768,48
30061,53168,51.7
30063,74060,36
30065,55725,50.1
30067,73960,46.3
30069,69975,51.8
30071,59382,49
30073,68355,40.7
30075,68431,53.4
30077,65914,45.5
30079,64764,48.7
30081,70220,49.1
30083,79719,38.6
30085,57792,30.2
30087,68763,36.8
30089,56419,53.9
30091,76853,46.3
30093,62015,40
30095,79373,46.8
30097,67334,52
30099,68537,44.4
30101,68818,43.1
30103,58435,56.8
30105,63373,44.3
30107,54148,41.1
30109,61871,47.1
30111,81783,38.4
31001,69884,37.7
31003,61503,44.9
31005,60130,45.5
31007,67962,48.9
31009,56038,53.2
31011,76617,44.8
31013,65792,39.4
31015,65047,54.3
31017,65913,49.4
31019,77416,33.5
31021,73339,45.7
31023,71463,43.3
31025,86686,41.7
31027,73576,42.7
31029,68325,43.5
31031,67218,43.1
31033,67772,40.4
31035,66606,42.5
31037,68620,33.7
31039,70360,42.6
31041,75547,43.1
31043,71383,33.4
31045,61430,34.9
31047,68229,35.7
31049,58781,48.7
31051,68200,40.8
31053,67590,38.9
31055,88827,34.7
31057,54880,43.3
31059,77326,47
31061,62541,50.8
31063,66014,45.2
31065,60469,46.9
31067,67921,43.8
31069,70294,50.4
31071,64137,50.9
31073,82286,53.4
31075,59757,38.8
31077,61001,45.5
31079,73971,35.9
31081,78414,41.9
31083,65235,45.3
31085,70359,45.7
31087,66763,46.2
31089,73521,42.8
31091,58286,53.3
31093,65176,43.1
31095,57938,46.5
31097,67668,40.9
31099,75055,39.6
31101,63189,49.3
31103,71348,45.3
31105,62866,46.3
31107,66835,45.6
31109,80125,33.5
31111,74926,41.1
31113,63374,38.6
31115,59443,53.2
31117,59324,54.8
31119,68209,36.6
31121,67953,43.6
31123,63698,42.3
31125,66210,44.8
31127,68654,39.3
31129,66329,49.2
31131,75729,41.4
31133,61371,50
31135,84188,42.9
31137,75991,42.4
31139,74485,41.6
31141,76517,38.4
31143,75104,45.1
31145,63841,40.7
31147,61539,47.7
31149,80822,46.2
31151,64190,35.5
31153,97334,34.6
31155,83130,41.2
31157,66631,39.5
31159,83079,38
31161,66307,46.7
31163,62650,49.7
31165,64729,44.1
31167,73368,42.1
31169,66304,46.5
31171,82762,41.8
31173,64450,27.5
31175,67955,46.2
31177,86984,41.2
31179,69654,32
31181,69851,45.1
31183,62582,49.4
31185,79062,39.9
32001,70161,39.7
32003,80762,37.3
32005,89303,52
32007,90670,34.1
32009,50154,55.4
32011,82869,47.7
32013,84751,36
32015,84729,37.4
32017,66310,44.4
32019,69580,43.7
32021,47501,52.9
32023,57141,53.1
32027,60380,42.1
32029,92393,50.9
32031,89027,38.4
32033,69285,39.8
32510,75267,42.4
33001,89116,47.4
33003,82289,52.3
33005,82516,43.1
33007,62537,48.2
33009,91122,43.2
33011,103090,40.7
33013,94698,42.8
33015,118066,44.5
33017,91031,36.9
33019,78324,46.3
34001,86110,41.7
34003,137866,41.9
34005,113226,41.6
34007,94016,38.8
34009,93847,49.6
34011,72860,37.6
34013,103290,37.6
34015,105950,40.5
34017,103912,35.3
34019,149456,46.3
34021,117651,38.8
34023,112274,38.6
34025,134907,43.3
34027,155396,42.8
34029,93749,42.7
34031,93352,37.2
34033,87338,42.1
34035,152531,41.7
34037,116709,44.7
34039,117238,38.7
34041,99757,44.4
35001,74035,37.6
35003,50990,58.1
35005,58612,35.7
35006,52278,37.3
35007,49626,50.2
35009,59084,31.5
35011,49045,35.4
35013,59601,33.1
35015,79875,35.2
35017,56893,46.4
35019,39340,43.1
35021,69065,58.5
35023,53273,43.1
35025,75101,31.8
35027,66092,50.9
35028,141162,42.3
35029,43116,37.1
35031,50778,32.4
35033,43961,55.2
35035,58345,35.8
35037,47159,43.4
35039,57304,41.3
35041,54667,30
35043,79179,40.1
35045,64814,35.4
35047,46665,44
35049,88441,46.3
35051,49509,55.7
35053,54875,39.4
35055,58045,48.8
35057,50947,43.6
35059,55998,39.8
35061,62351,38.9
36001,89267,37.8
36003,62811,39.1
36005,58740,34.2
36007,69491,39.9
36009,61368,42
36011,75068,42.9
36013,61785,42.6
36015,70677,41.3
36017,65428,44.9
36019,70048,39.5
36021,90508,48.2
36023,74152,36.4
36025,63417,47.9
36027,105034,42.2
36029,78009,40.3
36031,73826,47.7
36033,65742,39.9
36035,64357,43.9
36037,72894,43.1
36039,70633,45.9
36041,68929,55.3
36043,67532,44.2
36045,65932,32.5
36047,91610,35.2
36049,67306,42.2
36051,73278,41.3
36053,78606,41.9
36055,80684,38.9
36057,64908,41
36059,152785,41.7
36061,159571,37.5
36063,72484,43.2
36065,73642,41
36067,82569,39.1
36069,88255,43.7
36071,100958,37
36073,66676,43
36075,71632,40.3
36077,70405,42.3
36079,131096,44.2
36081,89921,39
36083,85835,39.8
36085,104629,40.1
36087,123680,36
36089,65160,39
36091,104165,42.8
36093,83024,39.7
36095,72509,45.4
36097,65240,46.4
36099,71496,42.1
36101,71516,42.9
36103,129192,41.5
36105,77197,42.8
36107,76774,44.5
36109,83950,31.1
36111,86500,44
36113,80032,46.8
36115,71225,44.2
36117,75590,43.8
36119,154513,40.9
36121,69563,42.2
36123,74877,41
37001,67667,39.1
37003,68416,43.7
37005,51814,50.1
37007,52077,40.9
37009,55125,48.3
37011,56935,45.2
37013,64182,46.2
37015,55018,45.4
37017,55229,44.5
37019,75081,53.8
37021,74505,42.2
37023,60451,44.1
37025,88147,37.9
37027,58083,44.6
37029,74108,41
37031,76847,48.6
37033,58897,45.7
37035,70173,41.4
37037,97914,46.7
37039,53258,51.5
37041,57515,46
37043,61345,52.2
37045,56939,41.8
37047,55616,41.9
37049,70687,37
37051,61346,31.3
37053,81134,42.8
37055,80094,46.5
37057,63983,42.5
37059,78412,45.2
37061,52929,40.5
37063,85518,35.4
37065,50394,41.7
37067,76256,38.4
37069,69310,41.4
37071,69460,40.1
37073,63905,46.5
37075,47796,46.2
37077,71297,42.7
37079,53007,40.7
37081,76720,37.1
37083,51994,43.4
37085,64988,34.4
37087,68390,47.6
37089,72983,47.4
37091,50420,42.2
37093,58873,32.8
37095,48430,40.9
37097,85338,40.6
37099,61700,37.7
37101,75663,38.4
37103,50360,48.5
37105,66437,38.6
37107,56708,42.7
37109,79460,43.3
37111,59567,43.9
37113,64288,50.1
37115,63757,44
37117,55603,46.3
37119,97595,35.1
37121,56059,47
37123,62773,43.6
37125,81481,44.3
37127,67836,41.7
37129,79148,39.1
37131,50620,49.6
37133,63254,26.4
37135,111542,34.8
37137,67503,52.4
37139,62857,38.6
37141,76780,42.7
37143,62649,49.8
37145,64737,43.7
37147,67261,32.5
37149,68076,52.7
37151,60701,41.7
37153,49668,40.5
37155,49701,36.6
37157,57405,44.7
37159,65110,40.2
37161,57564,45
37163,58515,40.3
37165,48707,39.3
37167,66853,42.2
37169,60769,46.2
37171,61976,44.1
37173,56555,41.9
37175,67138,51.1
37177,47736,46.2
37179,107967,38.2
37181,56810,40.9
37183,106822,36.2
37185,54251,48
37187,48062,46.1
37189,67569,31.9
37191,62307,37.8
37193,59515,44.9
37195,60985,40.5
37197,59932,44.4
37199,56153,47.6
38001,73892,45.6
38003,77131,45.1
38005,65093,30.5
38007,98764,43.7
38009,80014,45
38011,80877,41
38013,93941,36.8
38015,91692,37
38017,87889,32.5
38019,96680,49.5
38021,79432,41.9
38023,88558,51.1
38025,106893,39
38027,77286,45.8
38029,71032,50.9
38031,78318,44.8
38033,71808,45
38035,73717,29.7
38037,77732,50.1
38039,75426,51.1
38041,79987,46.5
38043,71731,47.8
38045,84603,47.9
38047,73990,52
38049,85434,43.2
38051,65754,53.5
38053,105700,30.1
38055,81392,46
38057,91827,44
38059,92356,37.8
38061,100606,33.2
38063,69989,52.4
38065,88881,47
38067,81041,48.1
38069,65582,45.8
38071,78592,40.7
38073,77166,46.6
38075,85076,39
38077,74319,37.3
38079,61600,31.4
38081,78848,45.2
38083,64388,50.9
38085,53928,28.2
38087,76096,47.7
38089,93757,34.2
38091,86840,50.3
38093,73895,40.5
38095,77897,47.6
38097,78234,41.2
38099,76693,44.2
38101,84307,31.6
38103,73761,51.6
38105,112921,31.3
39001,56865,42
39003,65521,39.2
39005,66426,40.4
39007,59932,42.5
39009,59302,29.6
39011,76552,41.1
39013,68384,44.6
39015,65895,42.1
39017,84886,36.7
39019,71054,45.5
39021,69841,41.9
39023,65280,41.1
39025,87902,40
39027,66857,39.4
39029,63789,44.1
39031,58516,41.3
39033,60193,43
39035,74923,40.4
39037,68845,41.9
39039,73694,40.4
39041,134937,38.8
39043,76190,44.8
39045,85202,39.2
39047,63286,41.4
39049,83201,34.1
39051,75755,41.1
39053,60507,40.7
39055,114211,44.8
39057,88951,38.3
39059,58828,42.2
39061,83247,36.8
39063,77807,39.3
39065,61739,35.9
39067,60067,46.3
39069,70931,41.1
39071,58802,40.8
39073,63701,43.1
39075,79857,31.5
39077,65653,39.8
39079,58016,40.1
39081,62303,44.8
39083,68356,39.4
39085,81155,43.8
39087,59958,41.8
39089,82929,39.7
39091,71431,41.4
39093,77113,41.8
39095,68678,37.8
39097,84360,40.8
39099,64844,43.5
39101,63207,41.3
39103,95333,42.2
39105,60917,43.6
39107,76115,39.6
39109,77607,41.3
39111,61624,46.5
39113,70103,39.2
39115,53701,44.5
39117,74118,42.2
39119,61880,40.3
39121,64273,50.4
39123,77641,49.3
39125,69620,42.1
39127,60839,40.2
39129,77039,39.7
39131,62297,40.8
39133,75878,38
39135,71405,42.7
39137,81432,39.8
39139,62847,41.1
39141,65448,41
39143,66143,42.2
39145,58968,39.9
39147,67625,39.9
39149,75899,39.5
39151,70478,42.1
39153,78984,41
39155,62475,44.3
39157,66469,41
39159,104000,38
39161,66249,41.2
39163,54406,42.9
39165,114340,39.4
39167,67322,44.3
39169,72883,38.7
39171,64821,41.4
39173,81232,34.9
39175,68514,42.1
40001,46729,37.2
40003,81944,44.2
40005,54846,40.2
40007,64587,39
40009,68503,35.9
40011,65633,43.5
40013,61932,37.2
40015,61438,37.7
40017,87402,35.9
40019,66388,38.2
40021,57750,35.3
40023,50312,42
40025,64782,43.8
40027,81154,34.2
40029,59996,42
40031,68111,33
40033,61070,43.5
40035,54789,42.1
40037,66802,40.3
40039,68026,31.4
40041,58241,46.7
40043,75771,39.2
40045,65146,44.1
40047,71136,35.8
40049,63489,39.3
40051,79857,39.2
40053,69910,42.6
40055,51609,40.4
40057,65261,40.6
40059,60655,39.7
40061,55908,41
40063,56864,39.4
40065,64649,34.1
40067,60666,41.5
40069,53245,40.1
40071,63840,38.4
40073,85007,37.7
40075,52399,42.9
40077,61059,41.3
40079,54669,39.4
40081,65535,41.2
40083,86416,38.5
40085,61351,39.4
40087,86131,38.5
40089,52076,38.8
40091,53601,47.8
40093,70907,41.1
40095,57883,42.8
40097,62056,40.6
40099,66516,42.9
40101,60950,37.9
40103,70442,41.2
40105,54856,42.4
40107,51384,40.2
40109,79865,34.6
40111,59397,39
40113,64349,42.5
40115,53337,38
40117,61953,41.9
40119,61957,27.3
40121,62746,40.3
40123,67130,35.7
40125,64015,37.7
40127,54865,44.5
40129,79732,40.6
40131,83964,39.1
40133,52767,38.8
40135,52371,40.8
40137,63675,40.7
40139,60808,33
40141,56552,42.7
40143,79911,35.7
40145,77184,38.8
40147,75769,40.2
40149,65675,39.1
40151,68430,33.4
40153,77153,36.5
41001,63855,48
41003,84074,33
41005,106216,41.5
41007,69890,44.2
41009,80855,43.3
41011,62178,48.6
41013,64440,47.5
41015,62649,56.3
41017,86719,42.4
41019,63042,47.1
41021,57569,50.1
41023,58025,52.9
41025,59279,45.9
41027,89693,39.3
41029,72849,42.6
41031,67220,40.8
41033,60155,47.7
41035,61268,42.2
41037,54245,48.6
41039,70956,39.4
41041,61968,51.6
41043,70148,39.6
41045,56286,36.1
41047,75666,36.6
41049,67972,38.9
41051,93639,37.2
41053,78277,37
41055,67208,51.4
41057,64604,48.1
41059,69219,36.5
41061,67736,40.2
41063,66631,52.6
41065,68193,40.8
41067,104153,36.7
41069,48248,59
41071,85495,38.3
42001,80678,43.9
42003,86258,40.8
42005,64440,46.6
42007,72337,45.1
42009,62121,46.5
42011,82739,39.9
42013,65290,43.4
42015,68533,44.5
42017,118035,43.9
42019,92027,43.3
42021,60457,45.4
42023,51091,52
42025,70428,46.2
42027,80941,32.3
42029,135669,40.4
42031,60001,41.5
42033,60829,45
42035,64851,38.6
42037,65648,41
42039,64730,43.2
42041,90607,40.6
42043,80556,39.7
42045,105826,39
42047,65911,47.4
42049,68976,39.7
42051,64484,45
42053,48275,43.3
42055,78332,41.6
42057,64334,45.4
42059,70662,42.2
42061,64102,43.7
42063,66492,40.2
42065,60150,43.9
42067,67641,42.9
42069,71187,42.1
42071,84931,38.6
42073,67724,45.2
42075,74008,41
42077,86346,39.1
42079,69548,42.8
42081,68006,41.5
42083,64783,43.2
42085,65894,44.7
42087,62711,44
42089,80849,42.9
42091,125928,41.2
42093,82546,43.3
42095,90901,42.2
42097,62350,44.5
42099,76779,43.3
42101,68379,34.4
42103,84629,48.2
42105,58265,47.2
42107,65564,44.4
42109,72603,40.2
42111,62531,46.1
42113,64416,53.7
42115,73572,48.4
42117,63500,44.6
42119,79496,39.5
42121,63012,46.9
42123,64294,47.4
42125,85387,44.5
42127,70356,48.2
42129,78999,47
42131,72339,44.7
42133,82723,41
44001,117245,44.3
44003,93286,43.9
44005,108996,45.2
44007,78852,37.4
44009,107680,44.6
45001,53822,44.3
45003,68799,41
45005,43514,41.9
45007,68900,40.8
45009,47242,41.7
45011,48824,41.3
45013,95726,45.5
45015,79276,36.1
45017,61193,45.5
45019,95174,37.8
45021,51138,39.3
45023,54235,42
45025,53340,42.4
45027,57912,45.1
45029,51644,42.5
45031,56028,41.4
45033,45654,37.7
45035,79605,37
45037,70129,42.9
45039,55357,46.4
45041,66648,39.2
45043,73686,49.5
45045,82940,38.2
45047,60286,39.5
45049,45391,40
45051,67022,45.9
45053,63279,40.3
45055,63699,41.1
45057,79192,42.1
45059,58059,40.7
45061,48957,41.8
45063,79492,39.1
45065,59965,55.2
45067,49353,40.7
45069,45340,40.3
45071,61507,42
45073,71045,45.7
45075,51073,40.3
45077,65834,36.2
45079,76280,33.4
45081,60021,41.8
45083,69514,38.2
45085,59059,36.4
45087,54837,44
45089,44987,43
45091,87632,38.7
46003,88305,37.8
46005,66624,38.1
46007,58638,28.6
46009,65314,42.3
46011,72925,27
46013,77927,37
46015,79750,40.9
46017,41952,25.8
46019,64689,40.1
46021,70862,50.9
46023,62863,35.8
46025,75254,41.4
46027,74027,24.9
46029,69425,39.1
46031,55322,28.7
46033,73793,54.8
46035,72594,38.6
46037,66831,47.7
46039,73019,42.8
46041,58826,26.9
46043,75332,46.7
46045,85855,42.4
46047,60879,53.6
46049,65775,47
46051,72741,42.9
46053,60278,45.4
46055,60639,44.1
46057,78183,35
46059,71101,47.4
46061,73755,36.7
46063,77628,42.3
46065,77468,38
46067,71469,43
46069,73326,53.3
46071,44355,32.2
46073,92714,51.6
46075,55466,53.5
46077,76846,45.1
46079,84253,43.2
46081,71800,42.1
46083,110988,34.9
46085,62520,35.5
46087,73235,39.3
46089,63173,50.2
46091,76214,39.8
46093,70606,36.5
46095,42062,32.9
46097,64813,44
46099,77169,34.9
46101,80039,39.9
46102,45707,25.8
46103,76958,39
46105,75636,47.5
46107,73182,49.2
46109,67130,38.1
46111,78357,42.6
46115,84615,43.5
46117,97659,44.5
46119,91160,46.8
46121,37044,23.8
46123,64130,45.1
46125,72813,42
46127,98464,40
46129,76908,42.8
46135,75604,41.8
46137,52721,33.1
47001,68841,43.3
47003,67937,37.9
47005,51053,47.9
47007,59740,44.1
47009,75873,43.7
47011,68649,39.5
47013,57568,44.1
47015,65733,42
47017,55465,42.5
47019,52993,45.4
47021,72891,40.3
47023,61924,37.7
47025,50667,43.1
47027,46349,47.3
47029,49875,45.2
47031,66968,39.7
47033,60132,40.7
47035,58761,51
47037,86309,34.3
47039,58074,46.4
47041,62873,41.1
47043,70198,39.1
47045,67860,40.5
47047,84845,45.8
47049,47004,45.2
47051,71134,42.2
47053,57623,39.9
47055,62057,43.9
47057,58672,45
47059,60501,44.7
47061,54364,43.4
47063,58713,40.7
47065,78761,39.7
47067,55923,44.5
47069,51388,40.3
47071,59540,45.3
47073,57760,44.9
47075,51685,42
47077,56861,41.5
47079,56585,45.8
47081,62313,41.1
47083,56271,43.9
47085,61050,42
47087,48787,46.8
47089,65086,43.9
47091,54024,46
47093,80336,37.4
47095,55768,41.5
47097,50842,38.3
47099,56783,39.3
47101,52710,43.3
47103,66693,42.6
47105,77210,47.6
47107,58406,42.6
47109,51976,43.5
47111,57564,39.4
47113,66240,38.7
47115,61823,43.4
47117,65012,38.9
47119,74734,39.1
47121,59132,46
47123,56518,43.9
47125,71258,30.8
47127,75473,45
47129,57062,41.6
47131,54450,42.6
47133,52813,43
47135,72210,43.2
47137,54705,50.1
47139,60185,45.6
47141,60800,36.4
47143,57598,38.9
47145,73148,46.4
47147,79439,39
47149,82581,33.5
47151,51084,39.4
47153,58572,44.1
47155,63337,42.9
47157,76734,35.6
47159,75035,40.3
47161,58720,44.2
47163,66012,45.1
47165,89411,39.8
47167,78069,37.5
47169,64745,35.1
47171,52758,46.5
47173,61863,43
47175,52846,46.9
47177,56764,40
47179,69061,40.2
47181,54652,43
47183,54538,38.6
47185,55864,43.2
47187,149836,39.1
47189,93387,40.4
48001,56912,39.3
48003,92927,30.8
48005,63164,37.5
48007,75855,50.6
48009,83749,44.5
48011,83298,46
48013,72059,35.4
48015,78664,40.7
48017,65794,33.3
48019,73521,52.2
48021,82676,38.4
48023,52436,45.9
48025,63623,35.3
48027,71507,31
48029,78311,33.6
48031,92547,50.4
48033,88236,41.7
48035,67280,46.6
48037,71353,38
48039,100131,35.8
48041,73324,26.5
48043,63082,43.7
48045,55863,46.4
48047,41308,29.7
48049,69577,41.5
48051,75799,43.3
48053,81163,44.6
48055,73546,35.9
48057,72536,37.7
48059,62737,44.2
48061,55520,31.7
48063,60622,37.6
48065,89245,40.6
48067,57311,43.3
48069,62964,34.8
48071,102629,35.2
48073,62730,37.9
48075,61372,34.5
48077,71797,46.6
48079,58478,35.1
48081,54420,48.1
48083,63690,47.2
48085,123796,36.9
48087,62878,39.6
48089,73305,42.9
48091,104209,42.2
48093,63959,44.8
48095,67689,45.3
48097,78698,40.7
48099,66325,31.8
48101,45301,37.1
48103,79907,32.7
48105,62573,38.8
48107,51516,38.4
48109,46561,34.4
48111,83942,31.7
48113,88716,33.4
48115,61585,33.5
48117,62666,31.9
48119,70369,44.3
48121,113275,35.5
48123,82821,41
48125,59602,46
48127,50160,34.3
48129,60597,41.4
48131,49597,36.1
48133,61234,41.2
48135,83484,30.4
48137,59159,49.1
48139,96100,36.2
48141,62721,32.2
48143,74589,30.4
48145,50705,39
48147,72914,41.3
48149,76697,47
48151,65512,44.6
48153,59595,37.2
48155,62021,51.2
48157,125289,36.3
48159,76173,43.2
48161,69203,41.5
48163,67332,31.2
48165,79384,27.8
48167,98758,37.7
48169,72314,41.1
48171,82523,50
48173,105467,30.8
48175,77169,46.1
48177,76060,36.3
48179,66482,36.5
48181,72105,39.9
48183,69786,35.6
48185,77395,40.4
48187,89402,37
48189,60390,33.4
48191,53651,44.6
48193,70739,45.8
48195,55316,35.1
48197,55938,43.5
48199,80698,39.2
48201,91486,33.5
48203,73308,38.7
48205,73016,38.1
48207,49230,43.5
48209,89611,32
48211,93374,36.4
48213,66653,43.9
48215,58014,29.2
48217,69572,42.1
48219,64011,33.8
48221,89286,47
48223,70270,39.2
48225,51799,44.5
48227,73064,36.5
48229,46896,37
48231,70122,38
48233,66016,38
48235,66890,42.7
48237,67103,39.6
48239,75091,37.7
48241,64222,40.5
48243,57275,55.8
48245,71052,36.2
48247,48856,32.4
48249,62079,34.6
48251,81183,36.8
48253,67098,38.2
48255,89471,35.4
48257,86500,35.5
48259,130088,41.4
48261,39930,39.7
48263,73663,51
48265,78994,47.4
48267,72565,52.1
48269,66635,40
48271,49365,49.8
48273,59512,28.3
48275,60846,39.5
48277,60777,40.7
48279,59521,36.4
48281,75447,43.1
48283,69533,36.5
48285,79698,43.4
48287,70253,41.1
48289,75277,44.3
48291,68334,35.5
48293,59351,39.9
48295,76016,34.7
48297,71127,42.2
48299,85015,57.4
48301,105773,55.2
48303,73239,30.8
48305,65295,37.3
48307,58812,44.6
48309,69146,33.3
48311,92126,38.2
48313,69955,35.2
48315,58450,50.6
48317,91265,32.7
48319,69255,46.3
48321,64806,38.2
48323,53367,29.6
48325,82279,39
48327,51304,51.8
48329,110414,31.7
48331,65836,41.7
48333,66818,52.1
48335,73526,33.9
48337,68126,44.6
48339,115218,37.1
48341,67850,30.8
48343,55192,43
48345,65925,41.3
48347,63497,30.9
48349,65225,38.1
48351,54004,44.3
48353,64120,37.5
48355,74953,35.5
48357,68093,32.3
48359,84947,35.9
48361,77645,37.9
48363,66155,40.6
48365,68305,39.2
48367,100080,39.7
48369,68099,33.4
48371,68797,35.9
48373,65557,43.7
48375,60595,33.9
48377,38032,41.9
48379,71527,48.4
48381,87396,35.9
48383,79512,30
48385,48276,47.4
48387,52213,45.9
48389,65457,35.8
48391,61935,43.3
48393,81712,43.2
48395,67904,41.5
48397,122912,37.5
48399,61133,40.8
48401,72751,38.2
48403,57482,53
48405,55320,49.3
48407,60411,44.9
48409,74270,35.5
48411,64486,42.4
48413,61890,36.2
48415,69818,36.4
48417,60781,43
48419,57887,38
48421,82530,40.1
48423,77878,36.6
48425,79424,41
48427,47269,28.8
48429,64763,39.4
48431,73677,40.8
48433,62955,47.1
48435,66252,38.6
48437,54469,35.9
48439,92653,34.4
48441,71506,32.5
48443,53102,55.2
48445,62202,34.6
48447,61731,52.3
48449,62814,34.1
48451,75019,34.1
48453,108994,34.2
48455,58110,48.6
48457,56879,42.4
48459,68387,41.4
48461,65771,39.6
48463,56889,33.7
48465,62498,31.8
48467,74068,42.8
48469,78901,35.9
48471,57798,35.3
48473,81912,28.9
48475,73249,33.9
48477,84243,41.5
48479,63769,28.8
48481,67704,37.3
48483,65413,39.6
48485,63778,34.5
48487,59547,39.4
48489,47742,33
48491,105671,36.3
48493,96088,40.2
48495,71503,33.1
48497,82046,38.3
48499,70971,47.9
48501,80243,30.3
48503,67391,41.1
48505,60551,29.5
48507,41014,32.9
49001,66772,33
49003,75069,32.6
49005,74991,25.2
49007,60657,37.5
49009,80329,42.5
49011,99935,31.1
49013,72088,31.5
49015,63786,36.2
49017,66093,41.9
49019,61957,40.2
49021,67339,29.1
49023,73358,30.1
49025,65456,41.9
49027,75015,35.4
49029,110246,32.2
49031,57805,44.5
49033,77129,34.3
49035,96968,32.8
49037,59506,32.2
49039,67713,32.6
49041,66377,35.4
49043,156817,39.5
49045,82074,31.4
49047,81018,30.6
49049,93627,24.8
49051,110577,34
49053,80759,37.1
49055,55699,40.4
49057,80506,32.7
50001,84865,43.5
50003,80354,46.7
50005,69923,44.7
50007,94925,36.5
50009,55737,50.9
50011,78740,40.4
50013,92902,48.2
50015,86436,40.8
50017,73330,46.6
50019,62234,45.8
50021,71158,46.5
50023,80700,43.7
50025,71700,47.6
50027,80880,48
51001,63100,45.9
51003,113758,39.1
51005,62034,48.1
51007,79721,45.1
51009,66613,44.8
51011,71750,42.6
51013,154331,34.7
51015,76323,45.1
51017,61939,47.8
51019,82748,46.3
51021,61815,46.4
51023,88162,47.2
51025,54587,43.3
51027,45295,46.8
51029,56906,43.5
51031,64810,43
51033,82521,40.1
51035,58974,47.6
51036,83035,50.8
51037,54952,46.2
51041,101518,38.9
51043,105454,47
51045,65971,46.3
51047,93110,39.2
51049,59889,45.6
51051,57700,44.7
51053,75608,43.2
51057,62500,46.3
51059,157726,38
51061,124756,41.3
51063,62691,47.2
51065,101489,43.4
51067,73280,47.2
51069,93707,40.7
51071,63802,44.7
51073,83482,44.9
